gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000225786,0,0,0,0,0,0,0,0,0,0,1,52
ENSG00000130939,2493,2357,2011,2958,1828,2617,1246,4714,1872,2822,3656,2475
ENSG00000224340,0,0,0,1,0,0,1,1,143,0,0,113
ENSG00000233623,1,0,0,1,0,2,2,0,0,0,0,0
ENSG00000201746,0,0,0,0,0,1,0,0,0,27,0,0
ENSG00000054523,9265,6704,8333,10075,8297,6260,4633,3352,8399,10180,4148,6179
ENSG00000264881,0,0,0,0,0,0,0,0,147,0,0,0
ENSG00000199562,2,0,0,0,0,1,5,1,0,128,0,0
ENSG00000265945,16,7,6,7,21,5,32,14,0,0,11,0
ENSG00000142657,8969,8008,6669,9216,5352,8537,17938,16017,6618,9333,2676,8598
ENSG00000271989,1,0,1,3,0,1,0,0,0,28,1,68
ENSG00000175279,126,74,135,171,72,134,252,149,2,252,36,30
ENSG00000241563,15,11,10,10,21,13,31,22,0,39,11,75
ENSG00000160049,1259,1574,2062,1470,1117,1703,2519,787,2178,1372,2235,1830
ENSG00000142655,568,691,775,637,665,640,1137,346,764,775,1330,607
ENSG00000243267,2,0,0,0,1,1,4,0,110,0,3,14
ENSG00000130940,390,151,552,259,162,260,195,303,493,398,325,142
ENSG00000272078,31,28,54,31,24,29,62,56,0,106,49,139
ENSG00000175262,2,3,0,3,6,7,4,2,109,0,12,0
ENSG00000215785,0,0,0,0,3,0,0,0,0,41,6,103
ENSG00000207213,0,0,0,0,0,0,0,0,124,0,0,23
ENSG00000120948,6415,4931,6166,8104,4491,6932,12831,2466,6195,7968,2246,7003
ENSG00000009724,248,166,182,141,239,184,497,83,132,93,120,56
ENSG00000271895,183,119,172,134,306,142,366,238,214,153,153,186
ENSG00000116649,1740,3133,1527,1948,880,2200,3481,6267,1459,2035,1761,2192
ENSG00000171824,2733,2250,2184,2533,2015,2540,1366,4500,2264,2494,4031,2434
ENSG00000226849,5,7,5,6,10,4,10,15,0,9,21,71
ENSG00000230337,6,6,6,5,3,6,3,3,152,82,2,53
ENSG00000198793,3137,3409,3140,3383,2801,2956,1569,6819,3125,3246,1400,2911
ENSG00000225602,2,0,0,1,0,2,1,1,137,41,0,0
ENSG00000253086,0,0,0,0,0,1,0,0,49,121,0,0
ENSG00000171819,3,24,2,1,21,6,6,48,87,21,11,60
ENSG00000238173,0,0,0,1,0,0,0,0,51,2,0,32
ENSG00000120942,647,738,615,742,473,569,324,1477,503,680,237,490
ENSG00000238199,1,2,0,0,0,0,0,4,69,17,0,0
ENSG00000204624,835,205,71,482,746,349,418,103,36,609,1493,428
ENSG00000235643,0,0,0,0,1,3,0,0,137,3,0,0
ENSG00000116661,83,196,216,103,341,274,42,98,183,0,171,279
ENSG00000132879,599,567,639,471,1332,621,1199,284,608,359,2664,498
ENSG00000116663,36,76,34,33,51,47,18,38,87,0,103,0
ENSG00000116670,1459,791,1863,2112,657,1523,2919,1582,1749,2068,328,1401
ENSG00000162490,1427,195,858,1351,360,998,714,390,852,1236,720,1112
ENSG00000177674,398,470,929,694,455,532,199,235,836,639,911,577
ENSG00000215910,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000177000,1046,691,558,798,869,988,2092,346,479,670,435,880
ENSG00000011021,1931,1833,1094,1430,1984,2098,3862,3666,1240,1469,992,2026
ENSG00000242349,43,99,27,34,86,41,22,50,0,87,173,0
ENSG00000175206,8,11,7,4,14,9,4,6,153,61,28,0
ENSG00000120937,48,8096,1020,5,4147,342,97,16192,964,0,8295,438
ENSG00000224904,0,0,0,0,0,0,0,0,101,0,0,0
ENSG00000199347,2,0,0,0,0,0,1,1,146,0,0,142
ENSG00000201801,0,0,0,0,0,0,1,1,95,0,0,0
ENSG00000116685,680,1401,1069,702,961,816,340,701,944,656,1922,756
ENSG00000083444,1126,10330,1712,1170,3576,1482,2252,5165,1652,1159,7152,1524
ENSG00000116688,3211,4599,3858,3303,2894,3356,6423,2300,3914,3400,1447,3494
ENSG00000270914,0,0,0,0,0,0,1,0,46,0,0,43
ENSG00000116691,732,660,1029,926,668,1026,366,1321,981,867,334,1098
ENSG00000202461,3,0,1,2,1,2,2,0,0,98,0,5
ENSG00000243539,0,0,0,0,0,0,0,0,64,70,0,91
ENSG00000120949,5,5,1,5,0,1,11,2,31,0,0,0
ENSG00000227875,1,0,0,0,0,0,0,0,116,80,0,92
ENSG00000028137,15,27,3,33,1,9,8,55,0,25,1,0
ENSG00000225196,0,0,0,0,0,1,0,0,110,0,0,108
ENSG00000048707,1387,1835,1392,1271,1539,1181,694,3671,1435,1260,770,1249
ENSG00000239149,0,0,1,0,3,0,1,1,0,0,2,17
ENSG00000229484,0,0,0,0,0,0,0,1,3,91,1,119
ENSG00000162496,6,78,111,23,39,7,13,156,35,0,79,0
ENSG00000221340,0,0,0,0,0,0,0,0,0,24,0,93
ENSG00000272482,1,2,2,0,1,0,2,4,0,74,2,90
ENSG00000188984,0,0,0,0,0,0,0,1,122,0,0,16
ENSG00000157330,3,1,7,1,2,1,2,0,0,124,1,0
ENSG00000116726,0,27,0,0,1,0,0,14,0,0,2,93
ENSG00000116721,0,31,0,0,0,0,0,16,0,0,0,0
ENSG00000179172,0,2,0,0,0,0,1,1,0,103,1,0
ENSG00000120952,0,30,0,0,0,0,0,15,79,26,0,0
ENSG00000243073,0,1,0,0,0,0,0,0,57,0,0,79
ENSG00000187545,0,0,0,0,0,0,0,1,0,0,0,25
ENSG00000204510,0,2,0,0,0,0,0,5,0,0,0,0
ENSG00000232423,0,0,0,0,0,0,0,1,17,32,0,0
ENSG00000229978,0,1,0,0,0,0,0,1,16,77,0,105
ENSG00000179412,0,0,0,0,0,0,0,1,118,0,0,70
ENSG00000224199,0,1,0,0,0,0,0,0,81,0,0,118
ENSG00000229571,0,0,0,0,0,0,0,0,76,0,0,0
ENSG00000204495,0,0,0,0,0,0,0,1,95,39,0,36
ENSG00000204481,0,1,0,0,0,0,0,0,20,0,0,0
ENSG00000162494,0,14,3,0,7,1,0,29,0,0,14,6
ENSG00000162493,1075,5065,2636,2802,2620,1168,2151,10130,2746,2682,1310,1298
ENSG00000222952,0,0,0,0,0,0,0,0,102,131,0,58
ENSG00000237445,0,1,0,1,0,0,0,0,0,0,1,10
ENSG00000116731,1919,2360,1459,1739,1468,1898,960,4720,1372,1745,2936,1859
ENSG00000231606,0,0,0,0,0,0,1,0,0,46,1,135
ENSG00000234593,0,0,0,0,0,0,0,0,8,0,0,0
ENSG00000189337,900,960,1062,637,1248,578,1801,1921,1076,542,624,713
ENSG00000235829,2,0,0,0,1,2,4,0,43,0,2,0
ENSG00000175147,10,4,4,6,0,2,5,2,62,0,0,0
ENSG00000171729,300,343,231,130,66,273,150,172,372,204,33,222
ENSG00000204464,1,0,0,0,0,0,2,0,0,0,0,132
ENSG00000215720,1,0,0,0,0,0,2,0,0,128,0,0
ENSG00000142621,69,24,99,62,9,98,138,12,237,115,5,0
ENSG00000233485,0,0,0,0,0,0,0,0,64,95,1,56
ENSG00000236045,1,0,3,0,0,3,2,1,146,0,0,26
