gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000273483,8,9,10,9,26,7,17,0,5,0,1,105
ENSG00000007341,193,200,379,261,333,292,96,144,190,206,199,147
ENSG00000116489,3408,4013,3935,3530,3673,3644,6816,3975,1968,3528,3695,3689
ENSG00000235299,0,0,0,0,1,0,0,0,0,0,32,18
ENSG00000238975,12,21,11,10,11,7,6,78,22,0,14,0
ENSG00000155363,1078,1875,1380,1493,1119,1518,539,1881,2760,1621,1025,1484
ENSG00000225075,2,8,1,11,1,9,1,113,1,146,110,0
ENSG00000155366,1008,6088,2015,900,2530,1628,504,6009,1008,886,2594,1704
ENSG00000271810,0,0,0,0,1,0,0,104,1,0,28,99
ENSG00000155367,25,41,36,15,49,24,12,0,18,0,198,103
ENSG00000261595,1,1,0,0,0,1,3,0,0,0,138,116
ENSG00000184599,1,7,0,2,3,1,2,0,1,0,0,0
ENSG00000234790,0,0,0,0,0,0,1,0,0,29,0,0
ENSG00000215866,2,6,3,1,3,0,1,0,7,60,0,0
ENSG00000224167,0,5,3,1,1,2,0,0,2,91,0,45
